Prekë;Pavadinimas;Barkodas;Grupë;Vartotojas;Sandëlis;Kiekis;Pard. kaina<br>(be PVM);Pard. suma;PVM proc.;PVM suma;Suma;Grupës pav.
PA-96-M7135;Palaidinë;PA-96-M7135;PALAIDINES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Palaidinës
PA-96-M7164;Palaidinë;PA-96-M7164;PALAIDINES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Palaidinës
PA-96-VIVA;Palaidinë;PA-96-VIVA;PALAIDINES;-;-;TAUB;3,0000;3,7200;11,1600;21,0000;2,3400;13,5000;Palaidinës
PARDAVEJOS;"pardavëjos - konsultantës registracija";PARDAVEJOS;;-;-;TAUB;0,0000;0;0,0000;0,0000;0,0000;0,0000;
PB-259-B;Palaidinë;PB-259-B;PALAIDINES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Palaidinës
PB-259-E;Palaidinë;PB-259-E;PALAIDINES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Palaidinës
PB-259-J;Palaidinë;PB-259-J;PALAIDINES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Palaidinës
PB-280-E;Palaidinë;PB-280-E;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-280-F;Palaidinë;PB-280-F;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-280-G;Palaidinë;PB-280-G;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-282-E;Palaidinë;PB-282-E;PALAIDINES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Palaidinës
PB-282-F;Palaidinë;PB-282-F;PALAIDINES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Palaidinës
PB-285-C;Palaidinë;PB-285-C;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-285-D;Palaidinë;PB-285-D;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-285-F;Palaidinë;PB-285-F;PALAIDINES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Palaidinës
PB-285-F;Palaidinë;PB-285-F;PALAIDINES;-;-;TAUB;-1,0000;12,3900;-12,3900;21,0000;-2,6000;-14,9900;Palaidinës
PB-295-C;Palaidinë;PB-295-C;PALAIDINES;-;-;TAUB;-1,0000;10,7400;-10,7400;21,0000;-2,2500;-12,9900;Palaidinës
PB-295-C;Palaidinë;PB-295-C;PALAIDINES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Palaidinës
PB-297-C;Palaidinë;PB-297-C;PALAIDINES;-;-;TAUB;1,0000;5,3700;5,3700;21,0000;1,1300;6,5000;Palaidinës
PB-297-D;Palaidinë;PB-297-D;PALAIDINES;-;-;TAUB;1,0000;5,3700;5,3700;21,0000;1,1300;6,5000;Palaidinës
PB-297-F;Palaidinë;PB-297-F;PALAIDINES;-;-;TAUB;1,0000;5,3700;5,3700;21,0000;1,1300;6,5000;Palaidinës
PB-297-H;Palaidinë;PB-297-H;PALAIDINES;-;-;TAUB;1,0000;5,3700;5,3700;21,0000;1,1300;6,5000;Palaidinës
PED-V-96-01;"Vyr. pëdutës";PED-V-96-01;KOJINES;-;-;TAUB;6,0000;0,3300;1,9800;21,0000;0,4200;2,4000;Kojinës
PTC-210-B;Paltas;PTC-210-B;PALTAI;-;-;TAUB;1,0000;37,1900;37,1900;21,0000;7,8100;45,0000;Paltai
PTC-210-D;Paltas;PTC-210-D;PALTAI;-;-;TAUB;1,0000;37,1900;37,1900;21,0000;7,8100;45,0000;Paltai
RA-94-KR-MIX;Rankinë;RA-94-KR-MIX;RANKINES;-;-;TAUB;3,0000;2,4700;7,4100;21,0000;1,5600;8,9700;Rankinës
RA-9C-1318KR;Rankinë;RA-9C-1318KR;RANKINES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Rankinës
RA-9C-225RA;Rankinë;RA-9C-225RA;RANKINES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Rankinës
RA-9K-17916HA;Rankinë;RA-9K-17916HA;RANKINES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Rankinës
RA-9K-G147KU;Rankinë;RA-9K-G147KU;RANKINES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Rankinës
RA-9K-KU259;Rankinë;RA-9K-KU259;RANKINES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Rankinës
SAL-94-AZ;Ðalikas;SAL-94-AZ;KEPURES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;"Kepurës, ðalikai, pirðtinës"
SAL-94-GMIX;Ðalikas;SAL-94-GMIX;KEPURES;-;-;TAUB;3,0000;1,2400;3,7200;21,0000;0,7800;4,5000;"Kepurës, ðalikai, pirðtinës"
SAL-94-MCA;Ðalikas;SAL-94-MCA;KEPURES;-;-;TAUB;6,0000;1,5067;9,0400;21,0000;1,9200;10,9600;"Kepurës, ðalikai, pirðtinës"
SAL-9L-L005;Skara;SAL-9L-L005;KEPURES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;"Kepurës, ðalikai, pirðtinës"
SC-163B-H;Sijonas;SC-163B-H;SIJONAI;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Sijonai
SC-163P-H;Sijonas;SC-163P-H;SIJONAI;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Sijonai
SC-302-C;Sijonas;SC-302-C;SIJONAI;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Sijonai
SC-303-E;Sijonas;SC-303-E;SIJONAI;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Sijonai
SK-95-9012;Suknelë;SK-95-9012;SUKNELES;-;-;TAUB;-1,0000;6,2000;-6,2000;21,0000;-1,3000;-7,5000;Suknelës
SKB-108-F;Suknelë;SKB-108-F;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
SKB-325B-I;Suknelë;SKB-325B-I;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-325B-J;Suknelë;SKB-325B-J;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-325-H;Suknelë;SKB-325-H;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
SKB-330B-G;Suknelë;SKB-330B-G;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-380-D;Suknelë;SKB-380-D;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-385-B;Suknelë;SKB-385-B;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-387-J;Suknelë;SKB-387-J;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-389-B;Suknelë;SKB-389-B;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
SKB-389-C;Suknelë;SKB-389-C;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
SKB-389-G;Suknelë;SKB-389-G;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
SKB-393-F;Suknelë;SKB-393-F;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-393-H;Suknelë;SKB-393-H;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-402-E;Suknelë;SKB-402-E;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-402-G;Suknelë;SKB-402-G;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-403-C;Suknelë;SKB-403-C;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-412-C;Suknelë;SKB-412-C;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-412-D;Suknelë;SKB-412-D;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-414-E;Suknelë;SKB-414-E;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-414-H;Suknelë;SKB-414-H;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKB-416-D;Suknelë;SKB-416-D;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SKC-418-D;Suknelë;SKC-418-D;SUKNELES;-;-;TAUB;2,0000;22,3100;44,6200;21,0000;9,3600;53,9800;Suknelës
SKC-418-D;Suknelë;SKC-418-D;SUKNELES;-;-;TAUB;-1,0000;22,3100;-22,3100;21,0000;-4,6800;-26,9900;Suknelës
SKC-418-F;Suknelë;SKC-418-F;SUKNELES;-;-;TAUB;1,0000;22,3100;22,3100;21,0000;4,6800;26,9900;Suknelës
SKC-418-G;Suknelë;SKC-418-G;SUKNELES;-;-;TAUB;1,0000;22,3100;22,3100;21,0000;4,6800;26,9900;Suknelës
SKC-418-J;Suknelë;SKC-418-J;SUKNELES;-;-;TAUB;1,0000;22,3100;22,3100;21,0000;4,6800;26,9900;Suknelës
SKC-419-G;Suknelë;SKC-419-G;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
SPM-19-FEEL;"Sport. kelnës";SPM-19-FEEL;SPORTAS;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;"sportinës kelnës, sportiniai kostiumai"
SPM-88-9003;"Sport. kelnës";SPM-88-9003;SPORTAS;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;"sportinës kelnës, sportiniai kostiumai"
SPM-88-9096;"Sport. kelnës";SPM-88-9096;SPORTAS;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;"sportinës kelnës, sportiniai kostiumai"
SPM-88-9101;"Sport. kelnës";SPM-88-9101;SPORTAS;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;"sportinës kelnës, sportiniai kostiumai"
STM-70-6712;Striukë;STM-70-6712;STRIUKES;-;-;TAUB;2,0000;28,9200;57,8400;21,0000;12,1400;69,9800;Striukës
STM-98-914;Striukë;STM-98-914;STRIUKES;-;-;TAUB;1,0000;24,7900;24,7900;21,0000;5,2000;29,9900;Striukës
STRC-1461-D;Sijonas;STRC-1461-D;SIJONAI;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Sijonai
STRC-1461-E;Sijonas;STRC-1461-E;SIJONAI;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Sijonai
STRIUKES-2018-1;"striukes 2018-r";STRIUKES-2018-1;;-;-;TAUB;0,0000;0;0,0000;0,0000;0,0000;0,0000;
SVB-211-G;Ðvarkas;SVB-211-G;SVARKAI;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Ðvarkai
SVTC-1282-D;Ðvarkas;SVTC-1282-D;SVARKAI;-;-;TAUB;1,0000;18,1700;18,1700;21,0000;3,8200;21,9900;Ðvarkai
TNB-1000-E;Naktiniai;TNB-1000-E;NAKTINIAI;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Naktiniai
TNB-1000-F;Naktiniai;TNB-1000-F;NAKTINIAI;-;-;TAUB;2,0000;4,9500;9,9000;21,0000;2,0800;11,9800;Naktiniai
TNB-1000-G;Naktiniai;TNB-1000-G;NAKTINIAI;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Naktiniai
TNB-1000-H;Naktiniai;TNB-1000-H;NAKTINIAI;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Naktiniai
TPB-13S-G;Palaidinë;TPB-13S-G;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPB-13S-J;Palaidinë;TPB-13S-J;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPB-13S-J;Palaidinë;TPB-13S-J;PALAIDINES;-;-;TAUB;-1,0000;4,5500;-4,5500;21,0000;-0,9500;-5,5000;Palaidinës
TPB-13T-C;Palaidinë;TPB-13T-C;PALAIDINES;-;-;TAUB;2,0000;3,3000;6,6000;21,0000;1,3800;7,9800;Palaidinës
TPB-13T-D;Palaidinë;TPB-13T-D;PALAIDINES;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;Palaidinës
TPB-13T-F;Palaidinë;TPB-13T-F;PALAIDINES;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;Palaidinës
TPB-13T-H;Palaidinë;TPB-13T-H;PALAIDINES;-;-;TAUB;2,0000;3,3000;6,6000;21,0000;1,3800;7,9800;Palaidinës
TPB-13T-I;Palaidinë;TPB-13T-I;PALAIDINES;-;-;TAUB;1,0000;3,3000;3,3000;21,0000;0,6900;3,9900;Palaidinës
TPB-1519-E;Palaidinë;TPB-1519-E;PALAIDINES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Palaidinës
TPC-13-B;Palaidinë;TPC-13-B;PALAIDINES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;Palaidinës
TPC-13-C;Palaidinë;TPC-13-C;PALAIDINES;-;-;TAUB;2,0000;2,0700;4,1400;21,0000;0,8600;5,0000;Palaidinës
TPC-13-D;Palaidinë;TPC-13-D;PALAIDINES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;Palaidinës
TPC-13-E;Palaidinë;TPC-13-E;PALAIDINES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;Palaidinës
TPC-13G-C;Palaidinë;TPC-13G-C;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPC-13G-E;Palaidinë;TPC-13G-E;PALAIDINES;-;-;TAUB;2,0000;4,5500;9,1000;21,0000;1,9000;11,0000;Palaidinës
TPC-13G-F;Palaidinë;TPC-13G-F;PALAIDINES;-;-;TAUB;3,0000;4,5467;13,6400;21,0000;2,8600;16,5000;Palaidinës
TPC-13G-G;Palaidinë;TPC-13G-G;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPC-13G-I;Palaidinë;TPC-13G-I;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPC-13G-J;Palaidinë;TPC-13G-J;PALAIDINES;-;-;TAUB;2,0000;4,5500;9,1000;21,0000;1,9000;11,0000;Palaidinës
TPC-13-H;Palaidinë;TPC-13-H;PALAIDINES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;Palaidinës
TPC-13-I;Palaidinë;TPC-13-I;PALAIDINES;-;-;TAUB;1,0000;2,0700;2,0700;21,0000;0,4300;2,5000;Palaidinës
TPC-1461-B;Palaidinë;TPC-1461-B;PALAIDINES;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Palaidinës
TPC-1461-C;Palaidinë;TPC-1461-C;PALAIDINES;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Palaidinës
TPC-1461-D;Palaidinë;TPC-1461-D;PALAIDINES;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Palaidinës
TPC-1461-F;Palaidinë;TPC-1461-F;PALAIDINES;-;-;TAUB;1,0000;4,9500;4,9500;21,0000;1,0400;5,9900;Palaidinës
TPC-29-C;Palaidinë;TPC-29-C;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPC-29-D;Palaidinë;TPC-29-D;PALAIDINES;-;-;TAUB;2,0000;4,5500;9,1000;21,0000;1,9000;11,0000;Palaidinës
TPC-29-E;Palaidinë;TPC-29-E;PALAIDINES;-;-;TAUB;2,0000;4,5500;9,1000;21,0000;1,9000;11,0000;Palaidinës
TPC-29-H;Palaidinë;TPC-29-H;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TPC-29-J;Palaidinë;TPC-29-J;PALAIDINES;-;-;TAUB;1,0000;4,5500;4,5500;21,0000;0,9500;5,5000;Palaidinës
TSB-1128-I;Suknelë;TSB-1128-I;SUKNELES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Suknelës
TSB-1155-C;Suknelë;TSB-1155-C;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1163B-E;Suknelë;TSB-1163B-E;SUKNELES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Suknelës
TSB-1163-H;Suknelë;TSB-1163-H;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1248B-E;Suknelë;TSB-1248B-E;SUKNELES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Suknelës
TSB-1248B-G;Suknelë;TSB-1248B-G;SUKNELES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Suknelës
TSB-1390-E;Suknelë;TSB-1390-E;SUKNELES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Suknelës
TSB-1404-D;Suknelë;TSB-1404-D;SUKNELES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Suknelës
TSB-1491-C;Suknelë;TSB-1491-C;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1494-E;Suknelë;TSB-1494-E;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1494-F;Suknelë;TSB-1494-F;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1495-B;Suknelë;TSB-1495-B;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1495-D;Suknelë;TSB-1495-D;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1495-F;Suknelë;TSB-1495-F;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1497-C;Suknelë;TSB-1497-C;SUKNELES;-;-;TAUB;-1,0000;14,0400;-14,0400;21,0000;-2,9500;-16,9900;Suknelës
TSB-1497-C;Suknelë;TSB-1497-C;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1501-E;Suknelë;TSB-1501-E;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1501L-E;Suknelë;TSB-1501L-E;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1502V-D;Suknelë;TSB-1502V-D;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1508-C;Suknelë;TSB-1508-C;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1508-D;Suknelë;TSB-1508-D;SUKNELES;-;-;TAUB;2,0000;6,2000;12,4000;21,0000;2,6000;15,0000;Suknelës
TSB-1508-F;Suknelë;TSB-1508-F;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1508-H;Suknelë;TSB-1508-H;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-1513-D;Suknelë;TSB-1513-D;SUKNELES;-;-;TAUB;-1,0000;10,7400;-10,7400;21,0000;-2,2500;-12,9900;Suknelës
TSB-1513-D;Suknelë;TSB-1513-D;SUKNELES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Suknelës
TSB-1513-J;Suknelë;TSB-1513-J;SUKNELES;-;-;TAUB;1,0000;10,7400;10,7400;21,0000;2,2500;12,9900;Suknelës
TSB-1518-B;Suknelë;TSB-1518-B;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1518-F;Suknelë;TSB-1518-F;SUKNELES;-;-;TAUB;1,0000;14,0400;14,0400;21,0000;2,9500;16,9900;Suknelës
TSB-1522-B;Suknelë;TSB-1522-B;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSB-1523-D;Suknelë;TSB-1523-D;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSB-1523-G;Suknelë;TSB-1523-G;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSB-1523-H;Suknelë;TSB-1523-H;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSB-169-F;Suknelë;TSB-169-F;SUKNELES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Suknelës
TSB-169SR-E;Suknelë;TSB-169SR-E;SUKNELES;-;-;TAUB;1,0000;8,2600;8,2600;21,0000;1,7300;9,9900;Suknelës
TSB-946-E;Suknelë;TSB-946-E;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-946-F;Suknelë;TSB-946-F;SUKNELES;-;-;TAUB;1,0000;6,2000;6,2000;21,0000;1,3000;7,5000;Suknelës
TSB-946-J;Suknelë;TSB-946-J;SUKNELES;-;-;TAUB;2,0000;6,2000;12,4000;21,0000;2,6000;15,0000;Suknelës
TSC-1441-D;Suknelë;TSC-1441-D;SUKNELES;-;-;TAUB;1,0000;19,8300;19,8300;21,0000;4,1600;23,9900;Suknelës
TSC-1485-C;Suknelë;TSC-1485-C;SUKNELES;-;-;TAUB;1,0000;14,8700;14,8700;21,0000;3,1200;17,9900;Suknelës
TSC-1485-D;Suknelë;TSC-1485-D;SUKNELES;-;-;TAUB;1,0000;14,8700;14,8700;21,0000;3,1200;17,9900;Suknelës
TSC-1485-F;Suknelë;TSC-1485-F;SUKNELES;-;-;TAUB;1,0000;14,8700;14,8700;21,0000;3,1200;17,9900;Suknelës
TSC-1485-H;Suknelë;TSC-1485-H;SUKNELES;-;-;TAUB;1,0000;14,8700;14,8700;21,0000;3,1200;17,9900;Suknelës
TSC-1524-E;Suknelë;TSC-1524-E;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
TSC-1525-C;Suknelë;TSC-1525-C;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSC-1525-D;Suknelë;TSC-1525-D;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSC-1525-E;Suknelë;TSC-1525-E;SUKNELES;-;-;TAUB;1,0000;12,3900;12,3900;21,0000;2,6000;14,9900;Suknelës
TSC-1531D-J;Suknelë;TSC-1531D-J;SUKNELES;-;-;TAUB;1,0000;15,6900;15,6900;21,0000;3,3000;18,9900;Suknelës
TSC-1531-F;Suknelë;TSC-1531-F;SUKNELES;-;-;TAUB;1,0000;16,5200;16,5200;21,0000;3,4700;19,9900;Suknelës
TSC-1532-F;Suknelë;TSC-1532-F;SUKNELES;-;-;TAUB;1,0000;20,6500;20,6500;21,0000;4,3400;24,9900;Suknelës
TSC-1534-D;Suknelë;TSC-1534-D;SUKNELES;-;-;TAUB;1,0000;19,8300;19,8300;21,0000;4,1600;23,9900;Suknelës
TSC-1534-F;Suknelë;TSC-1534-F;SUKNELES;-;-;TAUB;1,0000;19,8300;19,8300;21,0000;4,1600;23,9900;Suknelës
TSC-1535-H;Suknelë;TSC-1535-H;SUKNELES;-;-;TAUB;1,0000;19,8300;19,8300;21,0000;4,1600;23,9900;Suknelës
TTC-1342-G;Palaidinë;TTC-1342-G;PALAIDINES;-;-;TAUB;1,0000;15,6900;15,6900;21,0000;3,3000;18,9900;Palaidinës
TTC-1342-H;Palaidinë;TTC-1342-H;PALAIDINES;-;-;TAUB;1,0000;15,6900;15,6900;21,0000;3,3000;18,9900;Palaidinës
TTC-1342-I;Palaidinë;TTC-1342-I;PALAIDINES;-;-;TAUB;1,0000;15,6900;15,6900;21,0000;3,3000;18,9900;Palaidinës
TTC-1342-J;Palaidinë;TTC-1342-J;PALAIDINES;-;-;TAUB;1,0000;15,6900;15,6900;21,0000;3,3000;18,9900;Palaidinës
VASARA-19LT;"Vasaros prekiu iðpardavimas";;;-;-;TAUB;0,0000;0;0,0000;0,0000;0,0000;0,0000;
ZIEMA-19;"þiemos akcijos";ZIEMA-19;;-;-;TAUB;0,0000;0;0,0000;0,0000;0,0000;0,0000;
"2016-STRIUK ISPRD08";"striukiu iðpardavimas 2016-rugpjutis";2016-STRIUKISPRD08;;-;-;TELS;0,0000;0;0,0000;0,0000;0,0000;0,0000;
2017-30-V;"prekës su 30 proc nuolaida";2017-30-V;;-;-;TELS;0,0000;0;0,0000;0,0000;0,0000;0,0000;
2017-VASARA;"musø gamybos vasarà";2017-VASARA;;-;-;TELS;0,0000;0;0,0000;0,0000;0,0000;0,0000;
2018-V-ISPARD;"vasaros iðpardavimas";2018-V-ISPARD;;-;-;TELS;0,0000;0;0,0000;0,0000;0,0000;0,0000;
BROK1;Kelnaitës;BROK1;BROKAI;-;-;TELS;10,0000;0,4100;4,1000;21,0000;0,9000;5,0000;"Bet kokio gaminio galimas brokas"
BROK10;Megztinis;BROK10;BROKAI;-;-;TELS;4,0000;2,8900;11,5600;21,0000;2,4400;14,0000;"Bet kokio gaminio galimas brokas"
BROK100;Kojinës;BROK100;BROKAI;-;-;TELS;1,0000;0,2500;0,2500;21,0000;0,0500;0,3000;"Bet kokio gaminio galimas brokas"
BROK103;Kelnaitës;BROK103;BROKAI;-;-;TELS;4,0000;0,5000;2,0000;21,0000;0,4000;2,4000;"Bet kokio gaminio galimas brokas"
BROK109;Rankinë;BROK109;BROKAI;-;-;TELS;1,0000;7,4300;7,4300;21,0000;1,5600;8,9900;"Bet kokio gaminio galimas brokas"
BROK2;Kojinës;BROK2;BROKAI;-;-;TELS;14,0000;0,1700;2,3800;21,0000;0,4200;2,8000;"Bet kokio gaminio galimas brokas"
