Kodas;Pavadinimas;Vnt.;Kaina;Kiekis;Suma;Sandëlis;Registras 3
SK-96-IT3961;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SK-96-IT5058;Suknelë;vnt;24,9900;3,0000;74,9700;NORF;
SK-96-IT9268;Suknelë;vnt;16,9900;2,0000;33,9800;NORF;
SK-96-K110;Suknelë;vnt;9,9900;1,0000;9,9900;NORF;
SK-96-V109;Suknelë;vnt;12,9900;9,0000;116,9100;NORF;
SK-96-V115;Suknelë;vnt;14,9900;1,0000;14,9900;NORF;
SK-96-V119;Suknelë;vnt;14,9900;5,0000;74,9500;NORF;
SK-96-V125;Suknelë;vnt;14,9900;3,0000;44,9700;NORF;
SK-96-V202;Suknelë;vnt;14,9900;6,0000;89,9400;NORF;
SK-97-ITAL;Suknelë;vnt;19,9900;4,0000;79,9600;NORF;
SKA-204-C;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
SKA-204-E;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
SKA-204-J;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
SKA-362-E;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
SKA-372-B;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKA-372-C;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKA-372-D;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKA-372-E;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKA-372-F;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKA-376-B;Suknelë;vnt;16,9900;4,0000;67,9600;NORF;
SKA-376-C;Suknelë;vnt;16,9900;2,0000;33,9800;NORF;
SKA-376-E;Suknelë;vnt;16,9900;1,0000;16,9900;NORF;
SKB-105-B;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-105-D;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-105-E;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-105S-D;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-105S-E;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-108-B;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKB-108-D;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKB-325-D;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKB-325-E;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKB-330-E;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKB-334S-C;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKB-338-D;Suknelë;vnt;20,9900;1,0000;20,9900;NORF;
SKB-338-E;Suknelë;vnt;20,9900;1,0000;20,9900;NORF;
SKB-350-E;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKB-355-B;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-C;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-E;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-F;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-G;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-I;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-355-J;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
SKB-361-B;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-361-C;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-378-B;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-378-C;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-378-D;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-378-F;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-379-D;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKB-379-E;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKB-379-F;Suknelë;vnt;26,9900;2,0000;53,9800;NORF;
SKB-379-H;Suknelë;vnt;26,9900;2,0000;53,9800;NORF;
SKB-380-B;Suknelë;vnt;34,9900;1,0000;34,9900;NORF;
SKB-382-C;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKB-383-B;Suknelë;vnt;34,9900;1,0000;34,9900;NORF;
SKB-385-E;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-385S-B;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-385S-C;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-385S-E;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-386-B;Suknelë;vnt;38,9900;1,0000;38,9900;NORF;
SKB-386-C;Suknelë;vnt;38,9900;1,0000;38,9900;NORF;
SKB-387-B;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-387-D;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-388-B;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
SKB-388-D;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
SKB-388-F;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
SKB-388-G;Suknelë;vnt;31,9900;2,0000;63,9800;NORF;
SKB-389-B;Suknelë;vnt;22,9900;1,0000;22,9900;NORF;
SKB-389-C;Suknelë;vnt;22,9900;1,0000;22,9900;NORF;
SKB-390-B;Suknelë;vnt;20,9900;1,0000;20,9900;NORF;
SKB-392-C;Suknelë;vnt;22,9900;1,0000;22,9900;NORF;
SKB-392-F;Suknelë;vnt;22,9900;1,0000;22,9900;NORF;
SKB-393-B;Suknelë;vnt;37,9900;2,0000;75,9800;NORF;
SKB-393-C;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-393-D;Suknelë;vnt;37,9900;2,0000;75,9800;NORF;
SKB-393-E;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-393-F;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-393-G;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-393-I;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-393-J;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
SKB-394-C;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-394-E;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-394S-E;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SKB-395-C;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKB-395-I;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKB-396-E;Suknelë;vnt;32,9900;2,0000;65,9800;NORF;
SKB-396-G;Suknelë;vnt;32,9900;2,0000;65,9800;NORF;
SKB-396-H;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-400-B;Suknelë;vnt;21,9900;2,0000;43,9800;NORF;
SKB-400-E;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKB-401-E;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKB-402-B;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
SKB-402-F;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
SKB-405-B;Suknelë;vnt;32,9900;2,0000;65,9800;NORF;
SKB-405-C;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-405-D;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-405-F;Suknelë;vnt;32,9900;1,0000;32,9900;NORF;
SKB-405-G;Suknelë;vnt;32,9900;2,0000;65,9800;NORF;
SKB-409-C;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-409-D;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-409-F;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-409-I;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-410G-B;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-410G-C;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-410G-D;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-410G-E;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-410G-F;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-411-B;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-411-C;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-411-E;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-411-F;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-411-I;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-411-J;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKB-412-D;Suknelë;vnt;23,9900;1,0000;23,9900;NORF;
SKB-413-G;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-414-B;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-414-F;Suknelë;vnt;25,9900;1,0000;25,9900;NORF;
SKB-415-B;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-410B-B;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKC-410B-C;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKC-410B-D;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKC-410B-E;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
SKC-418-B;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKC-418-C;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKC-418-E;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKC-418-F;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKC-418-H;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
SKC-419-A;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKC-419-B;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKC-419-C;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKC-419-F;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
SKC-420-B;Suknelë;vnt;40,9900;1,0000;40,9900;NORF;
SKC-420-D;Suknelë;vnt;40,9900;1,0000;40,9900;NORF;
SKC-420-F;Suknelë;vnt;40,9900;1,0000;40,9900;NORF;
SKC-422-B;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-422-C;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-422-H;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-422-I;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-422-J;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-423-B;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-423-C;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-423-E;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-423-F;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
SKC-424-C;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKC-424-D;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKC-424-E;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKC-424-F;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKC-424-G;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKC-424-H;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKQ-323-B;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
SKQ-327-C;Suknelë;vnt;21,9900;2,0000;43,9800;NORF;
SKQ-327-D;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKQ-327-E;Suknelë;vnt;21,9900;1,0000;21,9900;NORF;
SKQ-330B-C;Suknelë;vnt;39,9900;1,0000;39,9900;NORF;
SKQ-348-B;Suknelë;vnt;43,9900;1,0000;43,9900;NORF;
SKQ-348-C;Suknelë;vnt;43,9900;1,0000;43,9900;NORF;
SKQ-348-D;Suknelë;vnt;43,9900;1,0000;43,9900;NORF;
SKQ-348-F;Suknelë;vnt;43,9900;1,0000;43,9900;NORF;
SKQ-357-B;Suknelë;vnt;49,9900;1,0000;49,9900;NORF;
SKQ-357-C;Suknelë;vnt;49,9900;1,0000;49,9900;NORF;
SKQ-357-D;Suknelë;vnt;49,9900;1,0000;49,9900;NORF;
SKQ-361-C;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
SL-284-F;Sijonas;vnt;17,9900;1,0000;17,9900;NORF;
SL-289-A;Sijonas;vnt;22,9900;1,0000;22,9900;NORF;
SL-289-B;Sijonas;vnt;22,9900;1,0000;22,9900;NORF;
SL-291-A;Sijonas;vnt;19,9900;2,0000;39,9800;NORF;
SL-291-C;Sijonas;vnt;19,9900;1,0000;19,9900;NORF;
SL-292-A;Sijonas;vnt;18,9900;1,0000;18,9900;NORF;
SL-292-B;Sijonas;vnt;18,9900;2,0000;37,9800;NORF;
SL-292-E;Sijonas;vnt;18,9900;2,0000;37,9800;NORF;
SL-293-C;Sijonas;vnt;23,9900;1,0000;23,9900;NORF;
SPJ-72-FRE2003;"Sport. kelnës";vnt;10,9900;1,0000;10,9900;NORF;
SPJ-74-PL7204;"Sport. kelnës";vnt;11,9900;1,0000;11,9900;NORF;
SPJ-88-VE078;"Sport. kelnës";vnt;11,9900;1,0000;11,9900;NORF;
SPJ-88-VE087;"Sport. kelnës";vnt;11,9900;2,0000;23,9800;NORF;
SPJ-91-FR4118;"Sport. kelnës";vnt;8,9900;1,0000;8,9900;NORF;
SPJ-93-F4092;"Sport. kelnës";vnt;8,9900;1,0000;8,9900;NORF;
SPJ-93-F4126;"Sport. kelnës";vnt;11,9900;1,0000;11,9900;NORF;
SPJ-93-F4127;"Sport. kelnës";vnt;11,9900;1,0000;11,9900;NORF;
SPJ-98-V1062;"Sport. kelnës";vnt;10,9900;2,0000;21,9800;NORF;
SPJ-98-V108;"Sport. kelnës";vnt;10,9900;2,0000;21,9800;NORF;
SPJ-98-V744;"Sport. kelnës";vnt;10,9900;2,0000;21,9800;NORF;
SPM-19-FEEL;"Sport. kelnës";vnt;12,9900;17,0000;220,8300;NORF;
SPM-79-W1161;"Sport. kelnës";vnt;7,9900;1,0000;7,9900;NORF;
SPM-91-FEEL;"Sport. kelnës";vnt;12,9900;1,0000;12,9900;NORF;
SPM-98-VESO;"Sport. kelnës";vnt;9,9900;1,0000;9,9900;NORF;
SQ-285-B;Sijonas;vnt;19,9900;1,0000;19,9900;NORF;
SR-96-9888W;Ðortai;vnt;16,9900;8,0000;135,9200;NORF;
SR-96-9889B;Ðortai;vnt;16,9900;7,0000;118,9300;NORF;
SR-96-9939R;Ðortai;vnt;15,9900;6,0000;95,9400;NORF;
SR-96-NC066;Ðortai;vnt;16,9900;7,0000;118,9300;NORF;
STB-158-B;Ðvarkas;vnt;33,9900;2,0000;67,9800;NORF;
STB-158-C;Ðvarkas;vnt;33,9900;2,0000;67,9800;NORF;
STB-158-D;Ðvarkas;vnt;33,9900;1,0000;33,9900;NORF;
STJ-80-1867;Striukë;vnt;55,9900;5,0000;279,9500;NORF;
STJ-83-12404;Striukë;vnt;42,9900;1,0000;42,9900;NORF;
STJ-83-153;Striukë;vnt;55,9900;3,0000;167,9700;NORF;
STJ-84-21754;Striukë;vnt;41,9900;2,0000;83,9800;NORF;
STJ-88-21829;Striukë;vnt;43,9900;3,0000;131,9700;NORF;
STJ-88-5021;Striukë;vnt;47,9900;1,0000;47,9900;NORF;
STJ-88-811;Striukë;vnt;35,9900;9,0000;323,9100;NORF;
STJ-8K-HA022;Striukë;vnt;69,9900;2,0000;139,9800;NORF;
STJ-8K-J305;Striukë;vnt;59,9900;6,0000;359,9400;NORF;
STJ-8K-Z305;Striukë;vnt;59,9900;6,0000;359,9400;NORF;
STJ-98-17A;Striukë;vnt;44,9900;5,0000;224,9500;NORF;
STJO-83-1805;Striukë;vnt;46,9900;1,0000;46,9900;NORF;
STJO-88-685;Striukë;vnt;47,9900;1,0000;47,9900;NORF;
STJO-88-804;Striukë;vnt;47,9900;5,0000;239,9500;NORF;
STM-70-17113;Striukë;vnt;80,9900;2,0000;161,9800;NORF;
STM-80-508;Striukë;vnt;49,9900;3,0000;149,9700;NORF;
STM-83-1800;Striukë;vnt;43,9900;1,0000;43,9900;NORF;
STM-83-1805;Striukë;vnt;43,9900;2,0000;87,9800;NORF;
STM-83-W70B;Striukë;vnt;42,9900;1,0000;42,9900;NORF;
STM-88-1804;Striukë;vnt;50,9900;13,0000;662,8700;NORF;
STM-88-1805;Striukë;vnt;50,9900;1,0000;50,9900;NORF;
STM-98-005;Striukë;vnt;29,9900;4,0000;119,9600;NORF;
STM-98-914;Striukë;vnt;35,9900;3,0000;107,9700;NORF;
STMP-92-804;Striukë;vnt;35,9900;3,0000;107,9700;NORF;
SVA-209-C;Ðvarkas;vnt;28,9900;2,0000;57,9800;NORF;
SVA-209-E;Ðvarkas;vnt;28,9900;1,0000;28,9900;NORF;
SVA-209-I;Ðvarkas;vnt;28,9900;2,0000;57,9800;NORF;
SVB-211-E;Ðvarkas;vnt;19,9900;1,0000;19,9900;NORF;
SVB-212-B;Ðvarkas;vnt;24,9900;2,0000;49,9800;NORF;
SVB-212-C;Ðvarkas;vnt;24,9900;1,0000;24,9900;NORF;
SVB-212-E;Ðvarkas;vnt;24,9900;1,0000;24,9900;NORF;
SVL-208-B;Ðvarkas;vnt;35,9900;1,0000;35,9900;NORF;
SVTC-1282-B;Ðvarkas;vnt;21,9900;1,0000;21,9900;NORF;
SVTC-1282-H;Ðvarkas;vnt;21,9900;1,0000;21,9900;NORF;
TKB-1493-B;Kelnës;vnt;11,9900;1,0000;11,9900;NORF;
TKB-1493-E;Kelnës;vnt;11,9900;1,0000;11,9900;NORF;
TNB-1000-C;Naktiniai;vnt;5,9900;2,0000;11,9800;NORF;
TPA-1319-C;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1319-D;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1319-E;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1319-F;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1319-G;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1319-I;Palaidinë;vnt;11,9900;1,0000;11,9900;NORF;
TPA-1461-G;Palaidinë;vnt;7,9900;1,0000;7,9900;NORF;
TPB-1387-E;Palaidinë;vnt;8,9900;1,0000;8,9900;NORF;
TPB-1387-G;Palaidinë;vnt;8,9900;1,0000;8,9900;NORF;
TPB-13S-D;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPB-13S-E;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPB-13S-H;Palaidinë;vnt;6,9900;2,0000;13,9800;NORF;
TPB-13S-I;Palaidinë;vnt;6,9900;2,0000;13,9800;NORF;
TPB-13S-J;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPB-13T-B;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPB-13T-D;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPB-1493-B;Palaidinë;vnt;8,9900;1,0000;8,9900;NORF;
TPB-1493-C;Palaidinë;vnt;8,9900;1,0000;8,9900;NORF;
TPB-1519-E;Palaidinë;vnt;14,9900;1,0000;14,9900;NORF;
TPC-13G-H;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-13G-I;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-C;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-D;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-E;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-F;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-G;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-H;Palaidinë;vnt;6,9900;2,0000;13,9800;NORF;
TPC-29-I;Palaidinë;vnt;6,9900;1,0000;6,9900;NORF;
TPC-29-J;Palaidinë;vnt;6,9900;2,0000;13,9800;NORF;
TPL-1337-B;Palaidinë;vnt;20,9900;1,0000;20,9900;NORF;
TPL-1337-C;Palaidinë;vnt;20,9900;1,0000;20,9900;NORF;
TPL-1337-D;Palaidinë;vnt;20,9900;1,0000;20,9900;NORF;
TPQ-1401-G;Palaidinë;vnt;18,9900;1,0000;18,9900;NORF;
TPTA-1252-B;Paltas;vnt;44,9900;1,0000;44,9900;NORF;
TPTA-1252-E;Paltas;vnt;44,9900;1,0000;44,9900;NORF;
TSA-1039N-B;Suknelë;vnt;17,9900;3,0000;53,9700;NORF;
TSA-1039N-C;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1039N-D;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1039N-E;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1039NJ-B;Suknelë;vnt;17,9900;2,0000;35,9800;NORF;
TSA-1039NJ-C;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1039NJ-D;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1039NJS-H;Suknelë;vnt;17,9900;2,0000;35,9800;NORF;
TSA-1039NK-C;Suknelë;vnt;17,9900;2,0000;35,9800;NORF;
TSA-1067-B;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
TSA-1067-F;Suknelë;vnt;30,9900;1,0000;30,9900;NORF;
TSA-1067-G;Suknelë;vnt;30,9900;2,0000;61,9800;NORF;
TSA-1334-F;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
TSA-1334-G;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
TSA-1334-H;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
TSA-1334-I;Suknelë;vnt;24,9900;1,0000;24,9900;NORF;
TSA-1352-B;Suknelë;vnt;22,9900;1,0000;22,9900;NORF;
TSA-1366-A;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1366-D;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1366S-A;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1366S-B;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1366S-D;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1366S-E;Suknelë;vnt;18,9900;1,0000;18,9900;NORF;
TSA-1437-B;Suknelë;vnt;14,9900;1,0000;14,9900;NORF;
TSA-1439-C;Suknelë;vnt;28,9900;2,0000;57,9800;NORF;
TSA-1439-D;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSA-1440-F;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1452-F;Suknelë;vnt;35,9900;2,0000;71,9800;NORF;
TSA-1452-H;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
TSA-1452S-C;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
TSA-1452S-E;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
TSA-1452S-F;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
TSA-1452S-G;Suknelë;vnt;35,9900;1,0000;35,9900;NORF;
TSA-1453-B;Suknelë;vnt;14,9900;2,0000;29,9800;NORF;
TSA-1462-D;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
TSA-1462-F;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
TSA-1462-G;Suknelë;vnt;19,9900;1,0000;19,9900;NORF;
TSA-1464-B;Suknelë;vnt;17,9900;3,0000;53,9700;NORF;
TSA-1464-D;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1464-F;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1464-G;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1464-I;Suknelë;vnt;17,9900;1,0000;17,9900;NORF;
TSA-1466-B;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1466-J;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1468-C;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
TSA-1468-E;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
TSA-1468-G;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
TSA-1468-H;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
TSA-1468-J;Suknelë;vnt;31,9900;2,0000;63,9800;NORF;
TSA-1468-K;Suknelë;vnt;31,9900;1,0000;31,9900;NORF;
TSA-1469-B;Suknelë;vnt;33,9900;1,0000;33,9900;NORF;
TSA-1469-C;Suknelë;vnt;33,9900;2,0000;67,9800;NORF;
TSA-1469-F;Suknelë;vnt;33,9900;1,0000;33,9900;NORF;
TSA-1469-G;Suknelë;vnt;33,9900;1,0000;33,9900;NORF;
TSA-1469-H;Suknelë;vnt;33,9900;1,0000;33,9900;NORF;
TSA-1469-I;Suknelë;vnt;33,9900;1,0000;33,9900;NORF;
TSA-1469-J;Suknelë;vnt;33,9900;2,0000;67,9800;NORF;
TSA-1470-D;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1470-E;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1470-F;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1471-D;Suknelë;vnt;16,9900;1,0000;16,9900;NORF;
TSA-1471-E;Suknelë;vnt;16,9900;1,0000;16,9900;NORF;
TSA-1471-F;Suknelë;vnt;16,9900;1,0000;16,9900;NORF;
TSA-1471-G;Suknelë;vnt;16,9900;2,0000;33,9800;NORF;
TSA-1473-B;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1473-C;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1473-H;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1473-I;Suknelë;vnt;26,9900;1,0000;26,9900;NORF;
TSA-1474S-J;Suknelë;vnt;15,9900;1,0000;15,9900;NORF;
TSA-1476-A;Suknelë;vnt;37,9900;3,0000;113,9700;NORF;
TSA-1476-B;Suknelë;vnt;37,9900;2,0000;75,9800;NORF;
TSA-1476-C;Suknelë;vnt;37,9900;2,0000;75,9800;NORF;
TSA-1476-D;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1476S-A;Suknelë;vnt;37,9900;2,0000;75,9800;NORF;
TSA-1476S-B;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1476S-C;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1476S-D;Suknelë;vnt;37,9900;1,0000;37,9900;NORF;
TSA-1481-B;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
TSA-1481-C;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
TSA-1481-E;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
TSA-1481-F;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
TSA-1481-G;Suknelë;vnt;29,9900;1,0000;29,9900;NORF;
TSA-1482-I;Suknelë;vnt;16,9900;1,0000;16,9900;NORF;
TSA-1482-J;Suknelë;vnt;16,9900;2,0000;33,9800;NORF;
TSA-875-C;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSA-875-D;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSA-875-H;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSA-875-I;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSA-875-J;Suknelë;vnt;28,9900;1,0000;28,9900;NORF;
TSB-1128-F;Suknelë;vnt;15,9900;1,0000;15,9900;NORF;GAM
TSB-1128-G;Suknelë;vnt;15,9900;1,0000;15,9900;NORF;GAM
